cluster	ensembl_gene_id	counts	genes_num	genes_names
cl_3269	ENSG00000073756 ENSG00000105810 ENSG00000110092 ENSG00000135446	2	4	CDK6
cl_3269	ENSG00000073756 ENSG00000105810 ENSG00000110092 ENSG00000135446	2	4	CCND1
cl_3269	ENSG00000073756 ENSG00000105810 ENSG00000110092 ENSG00000135446	2	4	CDK4
cl_3270	ENSG00000121879 ENSG00000139687 ENSG00000141510	2	3	PIK3CA
cl_3270	ENSG00000121879 ENSG00000139687 ENSG00000141510	2	3	RB1
cl_3270	ENSG00000121879 ENSG00000139687 ENSG00000141510	2	3	TP53
cl_3271	ENSG00000107643 ENSG00000142208 ENSG00000168036	2	3	MAPK8
cl_3271	ENSG00000107643 ENSG00000142208 ENSG00000168036	2	3	AKT1
cl_3271	ENSG00000107643 ENSG00000142208 ENSG00000168036	2	3	CTNNB1
cl_3272	ENSG00000073756 ENSG00000100030 ENSG00000141736	2	3	PTGS2
cl_3272	ENSG00000073756 ENSG00000100030 ENSG00000141736	2	3	MAPK1
cl_3272	ENSG00000073756 ENSG00000100030 ENSG00000141736	2	3	ERBB2
cl_3273	ENSG00000109321 ENSG00000124882 ENSG00000138798 ENSG00000146648 ENSG00000163235	2	5	AREG
cl_3273	ENSG00000109321 ENSG00000124882 ENSG00000138798 ENSG00000146648 ENSG00000163235	2	5	EREG
cl_3273	ENSG00000109321 ENSG00000124882 ENSG00000138798 ENSG00000146648 ENSG00000163235	2	5	EGF
cl_3273	ENSG00000109321 ENSG00000124882 ENSG00000138798 ENSG00000146648 ENSG00000163235	2	5	EGFR
cl_3273	ENSG00000109321 ENSG00000124882 ENSG00000138798 ENSG00000146648 ENSG00000163235	2	5	TGFA
cl_3274	ENSG00000121879 ENSG00000141736 ENSG00000148773 ENSG00000171862	2	4	PIK3CA
cl_3274	ENSG00000121879 ENSG00000141736 ENSG00000148773 ENSG00000171862	2	4	ERBB2
cl_3274	ENSG00000121879 ENSG00000141736 ENSG00000148773 ENSG00000171862	2	4	MKI67
cl_3274	ENSG00000121879 ENSG00000141736 ENSG00000148773 ENSG00000171862	2	4	PTEN
cl_3275	ENSG00000121879 ENSG00000142208 ENSG00000168036	2	3	PIK3CA
cl_3275	ENSG00000121879 ENSG00000142208 ENSG00000168036	2	3	AKT1
cl_3275	ENSG00000121879 ENSG00000142208 ENSG00000168036	2	3	CTNNB1
cl_3276	ENSG00000089685 ENSG00000100030 ENSG00000142208	2	3	BIRC5
cl_3276	ENSG00000089685 ENSG00000100030 ENSG00000142208	2	3	MAPK1
cl_3276	ENSG00000089685 ENSG00000100030 ENSG00000142208	2	3	AKT1
cl_3277	ENSG00000107643 ENSG00000141510 ENSG00000174775	2	3	MAPK8
cl_3277	ENSG00000107643 ENSG00000141510 ENSG00000174775	2	3	TP53
cl_3277	ENSG00000107643 ENSG00000141510 ENSG00000174775	2	3	HRAS
cl_3278	ENSG00000107643 ENSG00000141646 ENSG00000146648	2	3	MAPK8
cl_3278	ENSG00000107643 ENSG00000141646 ENSG00000146648	2	3	SMAD4
cl_3278	ENSG00000107643 ENSG00000141646 ENSG00000146648	2	3	EGFR
cl_3279	ENSG00000121879 ENSG00000142208 ENSG00000146648 ENSG00000171862 ENSG00000198793	2	5	PIK3CA
cl_3279	ENSG00000121879 ENSG00000142208 ENSG00000146648 ENSG00000171862 ENSG00000198793	2	5	AKT1
cl_3279	ENSG00000121879 ENSG00000142208 ENSG00000146648 ENSG00000171862 ENSG00000198793	2	5	EGFR
cl_3279	ENSG00000121879 ENSG00000142208 ENSG00000146648 ENSG00000171862 ENSG00000198793	2	5	PTEN
cl_3279	ENSG00000121879 ENSG00000142208 ENSG00000146648 ENSG00000171862 ENSG00000198793	2	5	MTOR
cl_3280	ENSG00000121879 ENSG00000142208 ENSG00000145675 ENSG00000171862 ENSG00000198793	2	5	PIK3CA
cl_3280	ENSG00000121879 ENSG00000142208 ENSG00000145675 ENSG00000171862 ENSG00000198793	2	5	AKT1
cl_3280	ENSG00000121879 ENSG00000142208 ENSG00000145675 ENSG00000171862 ENSG00000198793	2	5	PIK3R1
cl_3280	ENSG00000121879 ENSG00000142208 ENSG00000145675 ENSG00000171862 ENSG00000198793	2	5	PTEN
cl_3280	ENSG00000121879 ENSG00000142208 ENSG00000145675 ENSG00000171862 ENSG00000198793	2	5	MTOR
cl_3281	ENSG00000073756 ENSG00000100030 ENSG00000105976	2	3	PTGS2
cl_3281	ENSG00000073756 ENSG00000100030 ENSG00000105976	2	3	MAPK1
cl_3281	ENSG00000073756 ENSG00000100030 ENSG00000105976	2	3	MET
cl_3282	ENSG00000107643 ENSG00000141736 ENSG00000142208	2	3	MAPK8
cl_3282	ENSG00000107643 ENSG00000141736 ENSG00000142208	2	3	ERBB2
cl_3282	ENSG00000107643 ENSG00000141736 ENSG00000142208	2	3	AKT1
cl_3283	ENSG00000121879 ENSG00000141736 ENSG00000198793	2	3	PIK3CA
cl_3283	ENSG00000121879 ENSG00000141736 ENSG00000198793	2	3	ERBB2
cl_3283	ENSG00000121879 ENSG00000141736 ENSG00000198793	2	3	MTOR
cl_3284	ENSG00000121879 ENSG00000141736 ENSG00000171862 ENSG00000198793	2	4	PIK3CA
cl_3284	ENSG00000121879 ENSG00000141736 ENSG00000171862 ENSG00000198793	2	4	ERBB2
cl_3284	ENSG00000121879 ENSG00000141736 ENSG00000171862 ENSG00000198793	2	4	PTEN
cl_3284	ENSG00000121879 ENSG00000141736 ENSG00000171862 ENSG00000198793	2	4	MTOR
cl_3285	ENSG00000073756 ENSG00000100030 ENSG00000107643 ENSG00000125538 ENSG00000173039	2	5	PTGS2
cl_3285	ENSG00000073756 ENSG00000100030 ENSG00000107643 ENSG00000125538 ENSG00000173039	2	5	MAPK1
cl_3285	ENSG00000073756 ENSG00000100030 ENSG00000107643 ENSG00000125538 ENSG00000173039	2	5	MAPK8
cl_3285	ENSG00000073756 ENSG00000100030 ENSG00000107643 ENSG00000125538 ENSG00000173039	2	5	IL1B
cl_3285	ENSG00000073756 ENSG00000100030 ENSG00000107643 ENSG00000125538 ENSG00000173039	2	5	RELA
cl_3286	ENSG00000121879 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	5	PIK3CA
cl_3286	ENSG00000121879 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	5	TP53
cl_3286	ENSG00000121879 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	5	BRAF
cl_3286	ENSG00000121879 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	5	CTNNB1
cl_3286	ENSG00000121879 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	5	PTEN
cl_3287	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000197122	2	4	PIK3CA
cl_3287	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000197122	2	4	ERBB2
cl_3287	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000197122	2	4	EGFR
cl_3287	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000197122	2	4	SRC
cl_3288	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000171862	2	4	PIK3CA
cl_3288	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000171862	2	4	ERBB2
cl_3288	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000171862	2	4	EGFR
cl_3288	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000171862	2	4	PTEN
cl_3289	ENSG00000107643 ENSG00000141736 ENSG00000198793	2	3	MAPK8
cl_3289	ENSG00000107643 ENSG00000141736 ENSG00000198793	2	3	ERBB2
cl_3289	ENSG00000107643 ENSG00000141736 ENSG00000198793	2	3	MTOR
cl_3290	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000157764	2	4	PIK3CA
cl_3290	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000157764	2	4	ERBB2
cl_3290	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000157764	2	4	EGFR
cl_3290	ENSG00000121879 ENSG00000141736 ENSG00000146648 ENSG00000157764	2	4	BRAF
cl_3291	ENSG00000121879 ENSG00000141736 ENSG00000142208 ENSG00000146648 ENSG00000198793	2	5	PIK3CA
cl_3291	ENSG00000121879 ENSG00000141736 ENSG00000142208 ENSG00000146648 ENSG00000198793	2	5	ERBB2
cl_3291	ENSG00000121879 ENSG00000141736 ENSG00000142208 ENSG00000146648 ENSG00000198793	2	5	AKT1
cl_3291	ENSG00000121879 ENSG00000141736 ENSG00000142208 ENSG00000146648 ENSG00000198793	2	5	EGFR
cl_3291	ENSG00000121879 ENSG00000141736 ENSG00000142208 ENSG00000146648 ENSG00000198793	2	5	MTOR
cl_3292	ENSG00000073756 ENSG00000100030 ENSG00000125538 ENSG00000142208	2	4	PTGS2
cl_3292	ENSG00000073756 ENSG00000100030 ENSG00000125538 ENSG00000142208	2	4	MAPK1
cl_3292	ENSG00000073756 ENSG00000100030 ENSG00000125538 ENSG00000142208	2	4	IL1B
cl_3292	ENSG00000073756 ENSG00000100030 ENSG00000125538 ENSG00000142208	2	4	AKT1
cl_3293	ENSG00000107643 ENSG00000142208 ENSG00000143799 ENSG00000198793	2	4	MAPK8
cl_3293	ENSG00000107643 ENSG00000142208 ENSG00000143799 ENSG00000198793	2	4	AKT1
cl_3293	ENSG00000107643 ENSG00000142208 ENSG00000143799 ENSG00000198793	2	4	PARP1
cl_3293	ENSG00000107643 ENSG00000142208 ENSG00000143799 ENSG00000198793	2	4	MTOR
cl_3294	ENSG00000121879 ENSG00000141510 ENSG00000168036 ENSG00000198793	2	4	PIK3CA
cl_3294	ENSG00000121879 ENSG00000141510 ENSG00000168036 ENSG00000198793	2	4	TP53
cl_3294	ENSG00000121879 ENSG00000141510 ENSG00000168036 ENSG00000198793	2	4	CTNNB1
cl_3294	ENSG00000121879 ENSG00000141510 ENSG00000168036 ENSG00000198793	2	4	MTOR
cl_3295	ENSG00000121879 ENSG00000141510 ENSG00000168036	2	3	PIK3CA
cl_3295	ENSG00000121879 ENSG00000141510 ENSG00000168036	2	3	TP53
cl_3295	ENSG00000121879 ENSG00000141510 ENSG00000168036	2	3	CTNNB1
cl_3296	ENSG00000107643 ENSG00000142208 ENSG00000148400	2	3	MAPK8
cl_3296	ENSG00000107643 ENSG00000142208 ENSG00000148400	2	3	AKT1
cl_3296	ENSG00000107643 ENSG00000142208 ENSG00000148400	2	3	NOTCH1
cl_3297	ENSG00000121879 ENSG00000139618 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	6	PIK3CA
cl_3297	ENSG00000121879 ENSG00000139618 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	6	BRCA2
cl_3297	ENSG00000121879 ENSG00000139618 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	6	TP53
cl_3297	ENSG00000121879 ENSG00000139618 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	6	BRAF
cl_3297	ENSG00000121879 ENSG00000139618 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	6	CTNNB1
cl_3297	ENSG00000121879 ENSG00000139618 ENSG00000141510 ENSG00000157764 ENSG00000168036 ENSG00000171862	2	6	PTEN
cl_3298	ENSG00000089685 ENSG00000091831 ENSG00000141510	2	3	BIRC5
cl_3298	ENSG00000089685 ENSG00000091831 ENSG00000141510	2	3	ESR1
cl_3298	ENSG00000089685 ENSG00000091831 ENSG00000141510	2	3	TP53
cl_3299	ENSG00000121879 ENSG00000139618 ENSG00000141510	2	3	PIK3CA
cl_3299	ENSG00000121879 ENSG00000139618 ENSG00000141510	2	3	BRCA2
cl_3299	ENSG00000121879 ENSG00000139618 ENSG00000141510	2	3	TP53
cl_3300	ENSG00000073756 ENSG00000110092 ENSG00000171791	2	3	PTGS2
cl_3300	ENSG00000073756 ENSG00000110092 ENSG00000171791	2	3	CCND1
cl_3300	ENSG00000073756 ENSG00000110092 ENSG00000171791	2	3	BCL2
cl_3301	ENSG00000087088 ENSG00000157404 ENSG00000171791	2	3	BAX
cl_3301	ENSG00000087088 ENSG00000157404 ENSG00000171791	2	3	KIT
cl_3301	ENSG00000087088 ENSG00000157404 ENSG00000171791	2	3	BCL2
cl_3302	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000174775 ENSG00000198793 ENSG00000213281	2	6	PIK3CA
cl_3302	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000174775 ENSG00000198793 ENSG00000213281	2	6	KRAS
cl_3302	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000174775 ENSG00000198793 ENSG00000213281	2	6	AKT1
cl_3302	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000174775 ENSG00000198793 ENSG00000213281	2	6	HRAS
cl_3302	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000174775 ENSG00000198793 ENSG00000213281	2	6	MTOR
cl_3302	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000174775 ENSG00000198793 ENSG00000213281	2	6	NRAS
cl_3303	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000213281	2	5	PIK3CA
cl_3303	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000213281	2	5	KRAS
cl_3303	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000213281	2	5	AKT1
cl_3303	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000213281	2	5	BRAF
cl_3303	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000213281	2	5	NRAS
cl_3304	ENSG00000073756 ENSG00000110092 ENSG00000141510 ENSG00000168036	2	4	PTGS2
cl_3304	ENSG00000073756 ENSG00000110092 ENSG00000141510 ENSG00000168036	2	4	CCND1
cl_3304	ENSG00000073756 ENSG00000110092 ENSG00000141510 ENSG00000168036	2	4	TP53
cl_3304	ENSG00000073756 ENSG00000110092 ENSG00000141510 ENSG00000168036	2	4	CTNNB1
cl_3305	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000165731 ENSG00000174775 ENSG00000213281	2	7	PIK3CA
cl_3305	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000165731 ENSG00000174775 ENSG00000213281	2	7	KRAS
cl_3305	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000165731 ENSG00000174775 ENSG00000213281	2	7	AKT1
cl_3305	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000165731 ENSG00000174775 ENSG00000213281	2	7	BRAF
cl_3305	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000165731 ENSG00000174775 ENSG00000213281	2	7	RET
cl_3305	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000165731 ENSG00000174775 ENSG00000213281	2	7	HRAS
cl_3305	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000157764 ENSG00000165731 ENSG00000174775 ENSG00000213281	2	7	NRAS
cl_3306	ENSG00000087088 ENSG00000149554 ENSG00000171552 ENSG00000171791	2	4	BAX
cl_3306	ENSG00000087088 ENSG00000149554 ENSG00000171552 ENSG00000171791	2	4	CHEK1
cl_3306	ENSG00000087088 ENSG00000149554 ENSG00000171552 ENSG00000171791	2	4	BCL2L1
cl_3306	ENSG00000087088 ENSG00000149554 ENSG00000171552 ENSG00000171791	2	4	BCL2
cl_3307	ENSG00000073756 ENSG00000110092 ENSG00000142208 ENSG00000198793	2	4	PTGS2
cl_3307	ENSG00000073756 ENSG00000110092 ENSG00000142208 ENSG00000198793	2	4	CCND1
cl_3307	ENSG00000073756 ENSG00000110092 ENSG00000142208 ENSG00000198793	2	4	AKT1
cl_3307	ENSG00000073756 ENSG00000110092 ENSG00000142208 ENSG00000198793	2	4	MTOR
cl_3308	ENSG00000073756 ENSG00000110092 ENSG00000146648 ENSG00000147889 ENSG00000148773	2	5	PTGS2
cl_3308	ENSG00000073756 ENSG00000110092 ENSG00000146648 ENSG00000147889 ENSG00000148773	2	5	CCND1
cl_3308	ENSG00000073756 ENSG00000110092 ENSG00000146648 ENSG00000147889 ENSG00000148773	2	5	EGFR
cl_3308	ENSG00000073756 ENSG00000110092 ENSG00000146648 ENSG00000147889 ENSG00000148773	2	5	CDKN2A
cl_3308	ENSG00000073756 ENSG00000110092 ENSG00000146648 ENSG00000147889 ENSG00000148773	2	5	MKI67
cl_3309	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000171862	2	5	PIK3CA
cl_3309	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000171862	2	5	KRAS
cl_3309	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000171862	2	5	AKT1
cl_3309	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000171862	2	5	EGFR
cl_3309	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000171862	2	5	PTEN
cl_3310	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000157764 ENSG00000171862 ENSG00000213281	2	7	PIK3CA
cl_3310	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000157764 ENSG00000171862 ENSG00000213281	2	7	KRAS
cl_3310	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000157764 ENSG00000171862 ENSG00000213281	2	7	AKT1
cl_3310	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000157764 ENSG00000171862 ENSG00000213281	2	7	EGFR
cl_3310	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000157764 ENSG00000171862 ENSG00000213281	2	7	BRAF
cl_3310	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000157764 ENSG00000171862 ENSG00000213281	2	7	PTEN
cl_3310	ENSG00000121879 ENSG00000133703 ENSG00000142208 ENSG00000146648 ENSG00000157764 ENSG00000171862 ENSG00000213281	2	7	NRAS
cl_3311	ENSG00000087088 ENSG00000147889 ENSG00000171791	2	3	BAX
cl_3311	ENSG00000087088 ENSG00000147889 ENSG00000171791	2	3	CDKN2A
cl_3311	ENSG00000087088 ENSG00000147889 ENSG00000171791	2	3	BCL2
cl_3312	ENSG00000073756 ENSG00000107643 ENSG00000115415	2	3	PTGS2
cl_3312	ENSG00000073756 ENSG00000107643 ENSG00000115415	2	3	MAPK8
cl_3312	ENSG00000073756 ENSG00000107643 ENSG00000115415	2	3	STAT1
cl_3313	ENSG00000073756 ENSG00000111206 ENSG00000146648 ENSG00000168036	2	4	PTGS2
cl_3313	ENSG00000073756 ENSG00000111206 ENSG00000146648 ENSG00000168036	2	4	FOXM1
cl_3313	ENSG00000073756 ENSG00000111206 ENSG00000146648 ENSG00000168036	2	4	EGFR
cl_3313	ENSG00000073756 ENSG00000111206 ENSG00000146648 ENSG00000168036	2	4	CTNNB1
cl_3314	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000178568	2	6	PIK3CA
cl_3314	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000178568	2	6	KRAS
cl_3314	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000178568	2	6	ERBB2
cl_3314	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000178568	2	6	EGFR
cl_3314	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000178568	2	6	BRAF
cl_3314	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000178568	2	6	ERBB4
cl_3315	ENSG00000087088 ENSG00000146648 ENSG00000171552 ENSG00000171791	2	4	BAX
cl_3315	ENSG00000087088 ENSG00000146648 ENSG00000171552 ENSG00000171791	2	4	EGFR
cl_3315	ENSG00000087088 ENSG00000146648 ENSG00000171552 ENSG00000171791	2	4	BCL2L1
cl_3315	ENSG00000087088 ENSG00000146648 ENSG00000171552 ENSG00000171791	2	4	BCL2
cl_3316	ENSG00000087088 ENSG00000146648 ENSG00000168610 ENSG00000171791	2	4	BAX
cl_3316	ENSG00000087088 ENSG00000146648 ENSG00000168610 ENSG00000171791	2	4	EGFR
cl_3316	ENSG00000087088 ENSG00000146648 ENSG00000168610 ENSG00000171791	2	4	STAT3
cl_3316	ENSG00000087088 ENSG00000146648 ENSG00000168610 ENSG00000171791	2	4	BCL2
cl_3317	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000171862	2	6	PIK3CA
cl_3317	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000171862	2	6	KRAS
cl_3317	ENSG00000121879 ENSG00000133703 ENSG00000141736 ENSG00000146648 ENSG00000157764 ENSG00000171862	2	6	ERBB2
